,student_id,credits,study_time,program_grade,subject
4032,14878,3,201,71,语文
4033,14878,3,79,96,数学
4034,14878,2,189,60,英语
4035,14878,2,209,94,物理
4036,14878,2,107,72,化学
4037,14878,2,181,97,生物
4038,14878,0,95,92,政治
4039,14878,2,141,95,历史
4040,14878,2,124,93,地理
4041,14878,0,79,89,音乐
4042,14878,0,140,92,美术
4043,14878,0,117,96,体育
4044,14879,3,237,58,语文
4045,14879,3,235,56,数学
4046,14879,2,81,59,英语
4047,14879,2,206,65,物理
4048,14879,2,221,59,化学
4049,14879,2,123,75,生物
4050,14879,0,215,76,政治
4051,14879,2,80,65,历史
4052,14879,2,222,78,地理
4053,14879,0,152,73,音乐
4054,14879,0,198,82,美术
4055,14879,0,159,99,体育
4056,14880,3,114,54,语文
4057,14880,3,207,87,数学
4058,14880,2,160,81,英语
4059,14880,2,67,79,物理
4060,14880,2,139,94,化学
4061,14880,2,95,95,生物
4062,14880,0,171,81,政治
4063,14880,2,186,65,历史
4064,14880,2,123,63,地理
4065,14880,0,87,76,音乐
4066,14880,0,66,82,美术
4067,14880,0,62,85,体育
4068,14881,3,210,54,语文
4069,14881,3,87,97,数学
4070,14881,2,85,71,英语
4071,14881,2,235,68,物理
4072,14881,2,133,94,化学
4073,14881,2,172,72,生物
4074,14881,0,90,84,政治
4075,14881,2,69,57,历史
4076,14881,2,94,71,地理
4077,14881,0,83,87,音乐
4078,14881,0,66,89,美术
4079,14881,0,196,85,体育
4080,14883,3,126,72,语文
4081,14883,3,160,84,数学
4082,14883,2,224,56,英语
4083,14883,2,228,81,物理
4084,14883,2,218,95,化学
4085,14883,2,113,54,生物
4086,14883,0,192,79,政治
4087,14883,2,63,73,历史
4088,14883,2,133,66,地理
4089,14883,0,161,60,音乐
4090,14883,0,201,78,美术
4091,14883,0,107,95,体育
4092,14896,3,158,72,语文
4093,14896,3,74,73,数学
4094,14896,2,162,54,英语
4095,14896,2,196,75,物理
4096,14896,2,127,79,化学
4097,14896,2,165,99,生物
4098,14896,0,191,71,政治
4099,14896,2,182,69,历史
4100,14896,2,221,63,地理
4101,14896,0,129,85,音乐
4102,14896,0,199,62,美术
4103,14896,0,120,60,体育
4104,14897,3,81,79,语文
4105,14897,3,169,84,数学
4106,14897,2,168,59,英语
4107,14897,2,111,53,物理
4108,14897,2,109,53,化学
4109,14897,2,141,52,生物
4110,14897,0,158,68,政治
4111,14897,2,70,87,历史
4112,14897,2,103,66,地理
4113,14897,0,100,94,音乐
4114,14897,0,181,82,美术
4115,14897,0,72,59,体育
4116,14898,3,194,95,语文
4117,14898,3,231,95,数学
4118,14898,2,183,90,英语
4119,14898,2,117,57,物理
4120,14898,2,93,77,化学
4121,14898,2,224,76,生物
4122,14898,0,194,83,政治
4123,14898,2,165,89,历史
4124,14898,2,134,59,地理
4125,14898,0,190,69,音乐
4126,14898,0,212,70,美术
4127,14898,0,141,63,体育
4128,14899,3,218,71,语文
4129,14899,3,157,57,数学
4130,14899,2,172,99,英语
4131,14899,2,79,77,物理
4132,14899,2,108,64,化学
4133,14899,2,158,62,生物
4134,14899,0,70,86,政治
4135,14899,2,126,51,历史
4136,14899,2,144,76,地理
4137,14899,0,166,69,音乐
4138,14899,0,115,83,美术
4139,14899,0,148,96,体育
4140,14900,3,172,66,语文
4141,14900,3,218,73,数学
4142,14900,2,191,86,英语
4143,14900,2,156,60,物理
4144,14900,2,121,74,化学
4145,14900,2,141,72,生物
4146,14900,0,117,86,政治
4147,14900,2,156,84,历史
4148,14900,2,116,85,地理
4149,14900,0,70,92,音乐
4150,14900,0,83,56,美术
4151,14900,0,95,61,体育
4152,14901,3,202,81,语文
4153,14901,3,192,58,数学
4154,14901,2,163,56,英语
4155,14901,2,159,64,物理
4156,14901,2,145,50,化学
4157,14901,2,93,63,生物
4158,14901,0,178,85,政治
4159,14901,2,140,67,历史
4160,14901,2,87,50,地理
4161,14901,0,121,69,音乐
4162,14901,0,231,81,美术
4163,14901,0,129,57,体育
4164,14902,3,109,73,语文
4165,14902,3,213,69,数学
4166,14902,2,216,82,英语
4167,14902,2,163,84,物理
4168,14902,2,98,72,化学
4169,14902,2,198,71,生物
4170,14902,0,217,97,政治
4171,14902,2,164,89,历史
4172,14902,2,78,90,地理
4173,14902,0,215,80,音乐
4174,14902,0,128,76,美术
4175,14902,0,238,96,体育
4176,14903,3,179,91,语文
4177,14903,3,166,98,数学
4178,14903,2,111,62,英语
4179,14903,2,111,92,物理
4180,14903,2,155,67,化学
4181,14903,2,131,85,生物
4182,14903,0,126,95,政治
4183,14903,2,186,77,历史
4184,14903,2,102,52,地理
4185,14903,0,89,68,音乐
4186,14903,0,97,86,美术
4187,14903,0,204,83,体育
4188,14904,3,132,77,语文
4189,14904,3,113,86,数学
4190,14904,2,123,74,英语
4191,14904,2,202,78,物理
4192,14904,2,130,82,化学
4193,14904,2,144,98,生物
4194,14904,0,229,53,政治
4195,14904,2,128,63,历史
4196,14904,2,78,59,地理
4197,14904,0,63,91,音乐
4198,14904,0,106,57,美术
4199,14904,0,185,62,体育
4200,14905,3,155,55,语文
4201,14905,3,205,98,数学
4202,14905,2,73,81,英语
4203,14905,2,135,99,物理
4204,14905,2,131,56,化学
4205,14905,2,151,79,生物
4206,14905,0,128,92,政治
4207,14905,2,161,75,历史
4208,14905,2,133,75,地理
4209,14905,0,179,75,音乐
4210,14905,0,190,61,美术
4211,14905,0,94,83,体育
4212,14906,3,161,62,语文
4213,14906,3,150,54,数学
4214,14906,2,141,93,英语
4215,14906,2,128,53,物理
4216,14906,2,75,61,化学
4217,14906,2,139,77,生物
4218,14906,0,142,67,政治
4219,14906,2,76,81,历史
4220,14906,2,157,67,地理
4221,14906,0,162,75,音乐
4222,14906,0,149,93,美术
4223,14906,0,173,56,体育
4224,14907,3,168,91,语文
4225,14907,3,222,58,数学
4226,14907,2,153,99,英语
4227,14907,2,206,61,物理
4228,14907,2,237,53,化学
4229,14907,2,204,91,生物
4230,14907,0,129,94,政治
4231,14907,2,227,79,历史
4232,14907,2,81,54,地理
4233,14907,0,63,69,音乐
4234,14907,0,71,90,美术
4235,14907,0,102,86,体育
4236,14909,3,160,55,语文
4237,14909,3,73,63,数学
4238,14909,2,206,97,英语
4239,14909,2,155,56,物理
4240,14909,2,223,79,化学
4241,14909,2,209,61,生物
4242,14909,0,187,89,政治
4243,14909,2,65,67,历史
4244,14909,2,73,89,地理
4245,14909,0,152,91,音乐
4246,14909,0,157,78,美术
4247,14909,0,117,85,体育
4248,14910,3,72,76,语文
4249,14910,3,89,81,数学
4250,14910,2,86,77,英语
4251,14910,2,80,84,物理
4252,14910,2,178,54,化学
4253,14910,2,180,55,生物
4254,14910,0,82,89,政治
4255,14910,2,209,56,历史
4256,14910,2,92,73,地理
4257,14910,0,124,75,音乐
4258,14910,0,203,61,美术
4259,14910,0,169,56,体育
4260,14912,3,224,50,语文
4261,14912,3,75,62,数学
4262,14912,2,160,79,英语
4263,14912,2,108,55,物理
4264,14912,2,189,97,化学
4265,14912,2,207,95,生物
4266,14912,0,202,71,政治
4267,14912,2,207,82,历史
4268,14912,2,146,79,地理
4269,14912,0,64,61,音乐
4270,14912,0,164,65,美术
4271,14912,0,87,78,体育
4272,14913,3,130,88,语文
4273,14913,3,122,68,数学
4274,14913,2,66,81,英语
4275,14913,2,215,82,物理
4276,14913,2,69,67,化学
4277,14913,2,138,73,生物
4278,14913,0,196,78,政治
4279,14913,2,130,55,历史
4280,14913,2,226,73,地理
4281,14913,0,208,84,音乐
4282,14913,0,173,92,美术
4283,14913,0,211,76,体育
4284,14914,3,200,91,语文
4285,14914,3,208,97,数学
4286,14914,2,208,93,英语
4287,14914,2,144,70,物理
4288,14914,2,148,91,化学
4289,14914,2,76,61,生物
4290,14914,0,202,89,政治
4291,14914,2,85,95,历史
4292,14914,2,123,58,地理
4293,14914,0,68,74,音乐
4294,14914,0,131,90,美术
4295,14914,0,129,96,体育
4296,14915,3,154,80,语文
4297,14915,3,229,64,数学
4298,14915,2,124,71,英语
4299,14915,2,225,64,物理
4300,14915,2,194,77,化学
4301,14915,2,225,59,生物
4302,14915,0,147,68,政治
4303,14915,2,167,88,历史
4304,14915,2,188,95,地理
4305,14915,0,196,76,音乐
4306,14915,0,224,74,美术
4307,14915,0,83,83,体育
4308,14916,3,152,85,语文
4309,14916,3,147,50,数学
4310,14916,2,209,63,英语
4311,14916,2,192,83,物理
4312,14916,2,155,56,化学
4313,14916,2,157,88,生物
4314,14916,0,190,73,政治
4315,14916,2,180,84,历史
4316,14916,2,111,52,地理
4317,14916,0,110,56,音乐
4318,14916,0,63,57,美术
4319,14916,0,77,96,体育
4320,14917,3,196,57,语文
4321,14917,3,144,72,数学
4322,14917,2,191,69,英语
4323,14917,2,176,55,物理
4324,14917,2,140,99,化学
4325,14917,2,203,51,生物
4326,14917,0,196,69,政治
4327,14917,2,67,81,历史
4328,14917,2,161,53,地理
4329,14917,0,72,67,音乐
4330,14917,0,159,96,美术
4331,14917,0,224,71,体育
4332,14918,3,174,85,语文
4333,14918,3,151,57,数学
4334,14918,2,188,89,英语
4335,14918,2,82,93,物理
4336,14918,2,211,71,化学
4337,14918,2,93,80,生物
4338,14918,0,120,70,政治
4339,14918,2,90,58,历史
4340,14918,2,206,85,地理
4341,14918,0,94,91,音乐
4342,14918,0,83,66,美术
4343,14918,0,77,72,体育
4344,14919,3,181,79,语文
4345,14919,3,117,61,数学
4346,14919,2,159,63,英语
4347,14919,2,235,83,物理
4348,14919,2,117,96,化学
4349,14919,2,66,50,生物
4350,14919,0,61,71,政治
4351,14919,2,156,55,历史
4352,14919,2,94,92,地理
4353,14919,0,171,82,音乐
4354,14919,0,238,74,美术
4355,14919,0,199,54,体育
4356,14920,3,189,51,语文
4357,14920,3,110,77,数学
4358,14920,2,179,83,英语
4359,14920,2,140,93,物理
4360,14920,2,173,72,化学
4361,14920,2,171,83,生物
4362,14920,0,234,98,政治
4363,14920,2,160,50,历史
4364,14920,2,198,85,地理
4365,14920,0,133,85,音乐
4366,14920,0,214,99,美术
4367,14920,0,66,96,体育
4368,14923,3,152,98,语文
4369,14923,3,206,73,数学
4370,14923,2,170,93,英语
4371,14923,2,237,91,物理
4372,14923,2,236,95,化学
4373,14923,2,184,92,生物
4374,14923,0,222,73,政治
4375,14923,2,159,82,历史
4376,14923,2,111,82,地理
4377,14923,0,208,69,音乐
4378,14923,0,187,76,美术
4379,14923,0,101,85,体育
4380,14924,3,110,86,语文
4381,14924,3,63,58,数学
4382,14924,2,185,66,英语
4383,14924,2,148,81,物理
4384,14924,2,106,86,化学
4385,14924,2,207,60,生物
4386,14924,0,171,60,政治
4387,14924,2,219,67,历史
4388,14924,2,80,79,地理
4389,14924,0,88,55,音乐
4390,14924,0,75,81,美术
4391,14924,0,66,56,体育
4392,14925,3,207,96,语文
4393,14925,3,175,73,数学
4394,14925,2,90,97,英语
4395,14925,2,63,81,物理
4396,14925,2,237,52,化学
4397,14925,2,105,65,生物
4398,14925,0,96,67,政治
4399,14925,2,79,75,历史
4400,14925,2,231,72,地理
4401,14925,0,148,84,音乐
4402,14925,0,115,84,美术
4403,14925,0,61,54,体育
4404,14926,3,176,95,语文
4405,14926,3,177,76,数学
4406,14926,2,117,75,英语
4407,14926,2,133,96,物理
4408,14926,2,74,56,化学
4409,14926,2,100,77,生物
4410,14926,0,107,61,政治
4411,14926,2,152,64,历史
4412,14926,2,106,50,地理
4413,14926,0,68,81,音乐
4414,14926,0,102,78,美术
4415,14926,0,124,50,体育
4416,14927,3,103,84,语文
4417,14927,3,172,85,数学
4418,14927,2,236,54,英语
4419,14927,2,191,52,物理
4420,14927,2,229,55,化学
4421,14927,2,126,91,生物
4422,14927,0,91,64,政治
4423,14927,2,185,69,历史
4424,14927,2,104,86,地理
4425,14927,0,96,89,音乐
4426,14927,0,194,78,美术
4427,14927,0,227,76,体育
4428,14928,3,232,63,语文
4429,14928,3,152,52,数学
4430,14928,2,89,99,英语
4431,14928,2,185,57,物理
4432,14928,2,107,97,化学
4433,14928,2,152,98,生物
4434,14928,0,218,55,政治
4435,14928,2,202,51,历史
4436,14928,2,93,82,地理
4437,14928,0,183,96,音乐
4438,14928,0,202,69,美术
4439,14928,0,151,98,体育
4440,14929,3,180,98,语文
4441,14929,3,172,52,数学
4442,14929,2,151,81,英语
4443,14929,2,163,87,物理
4444,14929,2,153,86,化学
4445,14929,2,154,98,生物
4446,14929,0,82,62,政治
4447,14929,2,219,97,历史
4448,14929,2,178,88,地理
4449,14929,0,181,56,音乐
4450,14929,0,196,51,美术
4451,14929,0,152,82,体育
4452,14930,3,96,83,语文
4453,14930,3,224,89,数学
4454,14930,2,139,81,英语
4455,14930,2,150,67,物理
4456,14930,2,239,59,化学
4457,14930,2,156,62,生物
4458,14930,0,204,66,政治
4459,14930,2,172,56,历史
4460,14930,2,118,89,地理
4461,14930,0,229,67,音乐
4462,14930,0,152,77,美术
4463,14930,0,209,67,体育
4464,14931,3,123,77,语文
4465,14931,3,214,74,数学
4466,14931,2,198,59,英语
4467,14931,2,162,83,物理
4468,14931,2,101,75,化学
4469,14931,2,211,62,生物
4470,14931,0,60,95,政治
4471,14931,2,125,56,历史
4472,14931,2,217,85,地理
4473,14931,0,114,98,音乐
4474,14931,0,220,85,美术
4475,14931,0,91,67,体育
4476,14932,3,135,77,语文
4477,14932,3,188,94,数学
4478,14932,2,167,60,英语
4479,14932,2,97,91,物理
4480,14932,2,177,86,化学
4481,14932,2,233,59,生物
4482,14932,0,112,92,政治
4483,14932,2,153,78,历史
4484,14932,2,205,60,地理
4485,14932,0,92,63,音乐
4486,14932,0,201,67,美术
4487,14932,0,145,79,体育
4488,14933,3,67,83,语文
4489,14933,3,187,68,数学
4490,14933,2,138,69,英语
4491,14933,2,170,68,物理
4492,14933,2,126,89,化学
4493,14933,2,101,92,生物
4494,14933,0,162,78,政治
4495,14933,2,117,77,历史
4496,14933,2,178,56,地理
4497,14933,0,131,82,音乐
4498,14933,0,204,76,美术
4499,14933,0,160,59,体育
4500,14934,3,177,76,语文
4501,14934,3,171,85,数学
4502,14934,2,207,78,英语
4503,14934,2,109,64,物理
4504,14934,2,105,77,化学
4505,14934,2,123,82,生物
4506,14934,0,203,62,政治
4507,14934,2,222,72,历史
4508,14934,2,74,65,地理
4509,14934,0,87,90,音乐
4510,14934,0,143,69,美术
4511,14934,0,212,86,体育
4512,14935,3,159,50,语文
4513,14935,3,88,90,数学
4514,14935,2,83,77,英语
4515,14935,2,116,76,物理
4516,14935,2,60,66,化学
4517,14935,2,218,66,生物
4518,14935,0,71,63,政治
4519,14935,2,119,76,历史
4520,14935,2,177,86,地理
4521,14935,0,206,66,音乐
4522,14935,0,210,72,美术
4523,14935,0,190,58,体育
4524,14936,3,158,82,语文
4525,14936,3,237,91,数学
4526,14936,2,138,81,英语
4527,14936,2,187,93,物理
4528,14936,2,156,88,化学
4529,14936,2,190,83,生物
4530,14936,0,164,94,政治
4531,14936,2,97,71,历史
4532,14936,2,110,86,地理
4533,14936,0,183,56,音乐
4534,14936,0,100,57,美术
4535,14936,0,196,79,体育
4536,14937,3,61,65,语文
4537,14937,3,126,90,数学
4538,14937,2,65,52,英语
4539,14937,2,214,59,物理
4540,14937,2,104,85,化学
4541,14937,2,113,77,生物
4542,14937,0,108,99,政治
4543,14937,2,152,55,历史
4544,14937,2,170,94,地理
4545,14937,0,163,68,音乐
4546,14937,0,203,53,美术
4547,14937,0,226,54,体育
4548,14938,3,131,83,语文
4549,14938,3,134,88,数学
4550,14938,2,90,59,英语
4551,14938,2,159,74,物理
4552,14938,2,121,80,化学
4553,14938,2,106,67,生物
4554,14938,0,79,91,政治
4555,14938,2,189,52,历史
4556,14938,2,223,86,地理
4557,14938,0,67,92,音乐
4558,14938,0,236,74,美术
4559,14938,0,91,70,体育
4560,14939,3,223,88,语文
4561,14939,3,224,71,数学
4562,14939,2,215,58,英语
4563,14939,2,229,53,物理
4564,14939,2,147,54,化学
4565,14939,2,239,83,生物
4566,14939,0,103,95,政治
4567,14939,2,198,84,历史
4568,14939,2,216,66,地理
4569,14939,0,133,52,音乐
4570,14939,0,98,54,美术
4571,14939,0,218,97,体育
4572,14940,3,230,89,语文
4573,14940,3,228,84,数学
4574,14940,2,61,87,英语
4575,14940,2,112,87,物理
4576,14940,2,66,70,化学
4577,14940,2,222,84,生物
4578,14940,0,231,91,政治
4579,14940,2,214,73,历史
4580,14940,2,186,96,地理
4581,14940,0,110,64,音乐
4582,14940,0,87,66,美术
4583,14940,0,150,56,体育
4584,14941,3,72,69,语文
4585,14941,3,150,80,数学
4586,14941,2,131,57,英语
4587,14941,2,206,78,物理
4588,14941,2,223,67,化学
4589,14941,2,124,89,生物
4590,14941,0,227,92,政治
4591,14941,2,172,97,历史
4592,14941,2,70,60,地理
4593,14941,0,183,89,音乐
4594,14941,0,80,74,美术
4595,14941,0,78,80,体育
4596,14942,3,104,53,语文
4597,14942,3,133,63,数学
4598,14942,2,120,58,英语
4599,14942,2,232,59,物理
4600,14942,2,196,61,化学
4601,14942,2,238,93,生物
4602,14942,0,94,90,政治
4603,14942,2,115,87,历史
4604,14942,2,123,68,地理
4605,14942,0,196,85,音乐
4606,14942,0,114,84,美术
4607,14942,0,153,92,体育
4608,14943,3,64,71,语文
4609,14943,3,133,50,数学
4610,14943,2,217,80,英语
4611,14943,2,209,58,物理
4612,14943,2,187,98,化学
4613,14943,2,217,75,生物
4614,14943,0,216,77,政治
4615,14943,2,165,75,历史
4616,14943,2,161,50,地理
4617,14943,0,114,77,音乐
4618,14943,0,72,89,美术
4619,14943,0,161,78,体育
4620,14969,3,117,94,语文
4621,14969,3,180,72,数学
4622,14969,2,152,93,英语
4623,14969,2,169,66,物理
4624,14969,2,102,82,化学
4625,14969,2,179,62,生物
4626,14969,0,221,93,政治
4627,14969,2,166,77,历史
4628,14969,2,146,87,地理
4629,14969,0,116,58,音乐
4630,14969,0,182,76,美术
4631,14969,0,112,77,体育
4632,14455,3,179,90,语文
4633,14455,3,131,98,数学
4634,14455,2,148,91,英语
4635,14455,2,191,99,物理
4636,14455,2,215,51,化学
4637,14455,2,62,65,生物
4638,14455,0,229,83,政治
4639,14455,2,235,75,历史
4640,14455,2,196,79,地理
4641,14455,0,216,84,音乐
4642,14455,0,134,64,美术
4643,14455,0,141,67,体育
4644,14480,3,140,93,语文
4645,14480,3,81,85,数学
4646,14480,2,162,74,英语
4647,14480,2,176,94,物理
4648,14480,2,122,89,化学
4649,14480,2,115,77,生物
4650,14480,0,201,91,政治
4651,14480,2,195,59,历史
4652,14480,2,88,89,地理
4653,14480,0,67,63,音乐
4654,14480,0,173,70,美术
4655,14480,0,85,61,体育
4656,15483,3,85,64,语文
4657,15483,3,191,71,数学
4658,15483,2,78,66,英语
4659,15483,2,66,73,物理
4660,15483,2,169,76,化学
4661,15483,2,116,74,生物
4662,15483,0,144,73,政治
4663,15483,2,79,58,历史
4664,15483,2,224,62,地理
4665,15483,0,61,71,音乐
4666,15483,0,66,63,美术
4667,15483,0,155,63,体育
4668,15991,3,212,68,语文
4669,15991,3,225,93,数学
4670,15991,2,237,72,英语
4671,15991,2,103,61,物理
4672,15991,2,67,80,化学
4673,15991,2,117,68,生物
4674,15991,0,132,86,政治
4675,15991,2,165,91,历史
4676,15991,2,120,83,地理
4677,15991,0,224,73,音乐
4678,15991,0,143,74,美术
4679,15991,0,61,80,体育
4680,15504,3,151,55,语文
4681,15504,3,152,71,数学
4682,15504,2,189,84,英语
4683,15504,2,234,74,物理
4684,15504,2,90,97,化学
4685,15504,2,214,71,生物
4686,15504,0,228,54,政治
4687,15504,2,227,84,历史
4688,15504,2,171,71,地理
4689,15504,0,229,85,音乐
4690,15504,0,105,61,美术
4691,15504,0,188,67,体育
4692,15925,3,191,79,语文
4693,15925,3,144,90,数学
4694,15925,2,154,77,英语
4695,15925,2,142,93,物理
4696,15925,2,65,59,化学
4697,15925,2,113,83,生物
4698,15925,0,74,64,政治
4699,15925,2,109,73,历史
4700,15925,2,172,86,地理
4701,15925,0,182,98,音乐
4702,15925,0,149,69,美术
4703,15925,0,164,63,体育
4704,15508,3,179,83,语文
4705,15508,3,228,76,数学
4706,15508,2,187,78,英语
4707,15508,2,220,52,物理
4708,15508,2,223,56,化学
4709,15508,2,88,85,生物
4710,15508,0,95,70,政治
4711,15508,2,98,85,历史
4712,15508,2,67,89,地理
4713,15508,0,194,71,音乐
4714,15508,0,153,66,美术
4715,15508,0,173,70,体育
4716,15995,3,107,55,语文
4717,15995,3,65,93,数学
4718,15995,2,199,63,英语
4719,15995,2,213,86,物理
4720,15995,2,212,54,化学
4721,15995,2,114,95,生物
4722,15995,0,178,91,政治
4723,15995,2,78,97,历史
4724,15995,2,188,92,地理
4725,15995,0,223,68,音乐
4726,15995,0,181,68,美术
4727,15995,0,189,74,体育
4728,15512,3,130,56,语文
4729,15512,3,124,75,数学
4730,15512,2,117,88,英语
4731,15512,2,133,74,物理
4732,15512,2,117,82,化学
4733,15512,2,208,79,生物
4734,15512,0,224,85,政治
4735,15512,2,69,82,历史
4736,15512,2,74,54,地理
4737,15512,0,96,88,音乐
4738,15512,0,209,87,美术
4739,15512,0,60,57,体育
4740,15999,3,127,51,语文
4741,15999,3,63,64,数学
4742,15999,2,194,72,英语
4743,15999,2,88,89,物理
4744,15999,2,225,63,化学
4745,15999,2,78,98,生物
4746,15999,0,69,95,政治
4747,15999,2,199,85,历史
4748,15999,2,82,86,地理
4749,15999,0,119,75,音乐
4750,15999,0,215,90,美术
4751,15999,0,227,93,体育
4752,13012,3,195,51,语文
4753,13012,3,200,95,数学
4754,13012,2,230,79,英语
4755,13012,2,127,50,物理
4756,13012,2,173,57,化学
4757,13012,2,189,57,生物
4758,13012,0,149,81,政治
4759,13012,2,174,85,历史
4760,13012,2,188,60,地理
4761,13012,0,80,51,音乐
4762,13012,0,153,65,美术
4763,13012,0,104,78,体育
4764,13599,3,229,61,语文
4765,13599,3,192,60,数学
4766,13599,2,157,88,英语
4767,13599,2,223,56,物理
4768,13599,2,142,74,化学
4769,13599,2,233,68,生物
4770,13599,0,143,95,政治
4771,13599,2,146,74,历史
4772,13599,2,225,98,地理
4773,13599,0,102,88,音乐
4774,13599,0,160,95,美术
4775,13599,0,215,51,体育
4776,13685,3,130,69,语文
4777,13685,3,97,54,数学
4778,13685,2,137,51,英语
4779,13685,2,103,86,物理
4780,13685,2,83,59,化学
4781,13685,2,98,97,生物
4782,13685,0,102,84,政治
4783,13685,2,129,58,历史
4784,13685,2,126,73,地理
4785,13685,0,167,60,音乐
